Var1,Var2,Var3,Var4
1,0.1,0.25,0.734028971410528
1,0.15,0.25,0.745496297712283
1,0.2,0.25,0.757543599911192
1,0.25,0.25,0.770247943635145
1,0.3,0.25,0.783685220863124
1,0.35,0.25,0.797928996385242
1,0.4,0.25,0.813049352580909
1,0.45,0.25,0.829111748061298
1,0.5,0.25,0.846175905744492
1,0.55,0.25,0.864294745741195
1,0.6,0.25,0.883513377987715
1,0.65,0.25,0.903868168906077
1,0.7,0.25,0.925385895497233
1,0.75,0.25,0.948082999191077
1,0.8,0.25,0.971964950506181
1,0.85,0.25,0.997025734133804
1,0.9,0.25,1.0232474624762
1,0.95,0.25,1.05060012395605
1,1,0.25,1.07904147060909
0,0,0.3,0.662941883160973
0,0.05,0.3,0.670817975762635
0,0.1,0.3,0.679059157547773
0,0.15,0.3,0.687760387019485
0,0.2,0.3,0.697018690733292
0,0.25,0.3,0.7069318889419
0,0.3,0.3,0.717597277621981
0,0.35,0.3,0.729110283625109
0,0.4,0.3,0.74156311032822
0,0.45,0.3,0.755043391542547
0,0.5,0.3,0.769632871562824
0,0.55,0.3,0.785406129102275
0,0.6,0.3,0.802429362457635
0,0.65,0.3,0.820759252583163
0,0.7,0.3,0.840441919848747
0,0.75,0.3,0.861511989101207
0,0.8,0.3,0.883991776284593
0,0.85,0.3,0.907890608300666
0,0.9,0.3,0.933204286052235
0,0.95,0.3,0.959914698709004
0,1,0.3,0.987989595231984
0.05,0,0.3,0.666803983267262
0.05,0.05,0.3,0.67480463464985
0.05,0.1,0.3,0.683150040099226
0.05,0.15,0.3,0.691935052159001
0.05,0.2,0.3,0.701256734832886
0.05,0.25,0.3,0.711213087186043
0.05,0.3,0.3,0.721901722002049
0.05,0.35,0.3,0.733418516281735
0.05,0.4,0.3,0.745856251020986
0.05,0.45,0.3,0.759303258103093
0.05,0.5,0.3,0.773842092275875
0.05,0.55,0.3,0.789548246058747
0.05,0.6,0.3,0.806488925035656
0.05,0.65,0.3,0.824721900333334
0.05,0.7,0.3,0.844294454185292
0.05,0.75,0.3,0.865242433334193
0.05,0.8,0.3,0.887589423662367
0.05,0.85,0.3,0.911346057871573
0.05,0.9,0.3,0.936509466288801
0.05,0.95,0.3,0.963062878975724
0.05,1,0.3,0.990975385305849
0.1,0,0.3,0.670727639412509
0.1,0.05,0.3,0.678856915766279
0.1,0.1,0.3,0.687312345139209
0.1,0.15,0.3,0.696188563206523
0.1,0.2,0.3,0.705582544321875
0.1,0.25,0.3,0.71559232435995
0.1,0.3,0.3,0.726315677454939
0.1,0.35,0.3,0.737848763449979
0.1,0.4,0.3,0.750284763538464
0.1,0.45,0.3,0.763712521988784
0.1,0.5,0.3,0.778215211986311
0.1,0.55,0.3,0.793869043519085
0.1,0.6,0.3,0.810742030847469
0.1,0.65,0.3,0.828892836453794
0.1,0.7,0.3,0.848369707472149
0.1,0.75,0.3,0.869209519462193
0.1,0.8,0.3,0.891436941026161
0.1,0.85,0.3,0.915063731203379
0.1,0.9,0.3,0.940088179836285
0.1,0.95,0.3,0.966494699200145
0.1,1,0.3,0.994253573170472
0.15,0,0.3,0.674678933572285
0.15,0.05,0.3,0.682940660982486
0.15,0.1,0.3,0.69151182366024
0.15,0.15,0.3,0.700486731029902
0.15,0.2,0.3,0.709962141284753
0.15,0.25,0.3,0.720035984746251
0.15,0.3,0.3,0.730806040133491
0.15,0.35,0.3,0.742368580575847
0.15,0.4,0.3,0.754817006869662
0.15,0.45,0.3,0.768240485906138
0.15,0.5,0.3,0.782722612349762
0.15,0.55,0.3,0.798340111546982
0.15,0.6,0.3,0.815161601266443
0.15,0.65,0.3,0.833246429239257
0.15,0.7,0.3,0.852643602575104
0.15,0.75,0.3,0.873390824000741
0.15,0.8,0.3,0.895513648505802
0.15,0.85,0.3,0.919024772423019
0.15,0.9,0.3,0.943923465227518
0.15,0.95,0.3,0.970195152438568
0.15,1,0.3,0.997811155996222
0.2,0,0.3,0.678623004611684
0.2,0.05,0.3,0.687020704412437
0.2,0.1,0.3,0.695713142493777
0.2,0.15,0.3,0.704794194581514
0.2,0.2,0.3,0.714360277292504
0.2,0.25,0.3,0.724509073271197
0.2,0.3,0.3,0.735338208437629
0.2,0.35,0.3,0.746943898175705
0.2,0.4,0.3,0.759419579966466
0.2,0.45,0.3,0.772854550408131
0.2,0.5,0.3,0.787332624724418
0.2,0.55,0.3,0.802930836770163
0.2,0.6,0.3,0.819718197174628
0.2,0.65,0.3,0.837754526634332
0.2,0.7,0.3,0.857089380482951
0.2,0.75,0.3,0.877761079541661
0.2,0.8,0.3,0.899795860895854
0.2,0.85,0.3,0.923207160692915
0.2,0.9,0.3,0.947995039310759
0.2,0.95,0.3,0.974145757357793
0.2,1,0.3,1.00163150894277
0.25,0,0.3,0.682524308444432
0.25,0.05,0.3,0.691061133145827
0.25,0.1,0.3,0.699880144428694
0.25,0.15,0.3,0.709074679201099
0.25,0.2,0.3,0.718740688678129
0.25,0.25,0.3,0.728975466543791
0.25,0.3,0.3,0.739876328613055
0.25,0.35,0.3,0.751539260804539
0.25,0.4,0.3,0.764057552915536
0.25,0.45,0.3,0.777520436130335
0.25,0.5,0.3,0.792011742367966
0.25,0.55,0.3,0.807608603481204
0.25,0.6,0.3,0.824380207960606
0.25,0.65,0.3,0.842386632175153
0.25,0.7,0.3,0.861677762302425
0.25,0.75,0.3,0.882292321979794
0.25,0.8,0.3,0.904257019362707
0.25,0.85,0.3,0.92758582572127
0.25,0.9,0.3,0.952279395973694
0.25,0.95,0.3,0.978324639662067
0.25,1,0.3,1.00569444886391
0.3,0,0.3,0.686346895487834
0.3,0.05,0.3,0.695025565979184
0.3,0.1,0.3,0.703976127128915
0.3,0.15,0.3,0.713291274609465
0.3,0.2,0.3,0.723066372488138
0.3,0.25,0.3,0.733398185639392
0.3,0.3,0.3,0.744383563243862
0.3,0.35,0.3,0.756118090145169
0.3,0.4,0.3,0.76869472352475
0.3,0.45,0.3,0.782202432799598
0.3,0.5,0.3,0.796724860823493
0.3,0.55,0.3,0.812339024387957
0.3,0.6,0.3,0.829114071663658
0.3,0.65,0.3,0.847110113605386
0.3,0.7,0.3,0.866377145475742
0.3,0.75,0.3,0.886954073520305
0.3,0.8,0.3,0.908867860492525
0.3,0.85,0.3,0.932132802172181
0.3,0.9,0.3,0.956749945300506
0.3,0.95,0.3,0.982706655460039
0.3,1,0.3,1.00997634142418
0.35,0,0.3,0.690054703056451
0.35,0.05,0.3,0.698877447788637
0.35,0.1,0.3,0.707964138500491
0.35,0.15,0.3,0.717406730268029
0.35,0.2,0.3,0.727299880815072
0.35,0.25,0.3,0.737739688379311
0.35,0.3,0.3,0.748822380450595
0.35,0.35,0.3,0.760642970096303
0.35,0.4,0.3,0.773293897285176
0.35,0.45,0.3,0.786863673067235
0.35,0.5,0.3,0.801435544642136
0.35,0.55,0.3,0.817086199273111
0.35,0.6,0.3,0.833884524648074
0.35,0.65,0.3,0.851890442680958
0.35,0.7,0.3,0.871153832876151
0.35,0.75,0.3,0.891713560272497
0.35,0.8,0.3,0.913596621642672
0.35,0.85,0.3,0.936817422089253
0.35,0.9,0.3,0.961377192446993
0.35,0.95,0.3,0.987263556032038
0.35,1,0.3,1.01445025126485
0.4,0,0.3,0.693611860044474
0.4,0.05,0.3,0.70258035688217
0.4,0.1,0.3,0.711807285849393
0.4,0.15,0.3,0.72138376545367
0.4,0.2,0.3,0.73140363088432
0.4,0.25,0.3,0.741962178510978
0.4,0.3,0.3,0.753154861236926
0.4,0.35,0.3,0.765075951358672
0.4,0.4,0.3,0.777817188270622
0.4,0.45,0.3,0.791466428804218
0.4,0.5,0.3,0.80610631816855
0.4,0.55,0.3,0.821812999381128
0.4,0.6,0.3,0.838654878730002
0.4,0.65,0.3,0.856691464201067
0.4,0.7,0.3,0.875972292940408
0.4,0.75,0.3,0.896535962716844
0.4,0.8,0.3,0.918409281021998
0.4,0.85,0.3,0.941606543909832
0.4,0.9,0.3,0.966128954959363
0.4,0.95,0.3,0.991964192877892
0.4,1,0.3,1.01908613425959
0.45,0,0.3,0.696983000969784
0.45,0.05,0.3,0.706098322389001
0.45,0.1,0.3,0.715469055876629
0.45,0.15,0.3,0.725185391096393
0.45,0.2,0.3,0.735340227952425
0.45,0.25,0.3,0.746027928865847
0.45,0.3,0.3,0.757343022095672
0.45,0.35,0.3,0.769378872668274
0.45,0.4,0.3,0.7822263381719
0.45,0.45,0.3,0.795972427112265
0.45,0.5,0.3,0.810698977709838
0.45,0.55,0.3,0.826481374935516
0.45,0.6,0.3,0.843387323243594
0.45,0.65,0.3,0.861475691845688
0.45,0.7,0.3,0.880795448519696
0.45,0.75,0.3,0.901384696841281
0.45,0.8,0.3,0.923269830409471
0.45,0.85,0.3,0.946464816103504
0.45,0.9,0.3,0.970970616703785
0.45,0.95,0.3,0.996774761348623
0.45,1,0.3,1.02385107030655
0.5,0,0.3,0.700133586220848
0.5,0.05,0.3,0.709396148495689
0.5,0.1,0.3,0.71891364230125
0.5,0.15,0.3,0.72877524016106
0.5,0.2,0.3,0.73907279779316
0.5,0.25,0.3,0.749899615279067
0.5,0.3,0.3,0.761349149670157
0.5,0.35,0.3,0.77351369549486
0.5,0.4,0.3,0.786483050318869
0.5,0.45,0.3,0.800343182946752
0.5,0.5,0.3,0.815174922031947
0.5,0.55,0.3,0.831052682784066
0.5,0.6,0.3,0.848043249114672
0.5,0.65,0.3,0.866204627962152
0.5,0.7,0.3,0.885584991677054
0.5,0.75,0.3,0.906221723260804
0.5,0.8,0.3,0.928140577928862
0.5,0.85,0.3,0.951354972952193
0.5,0.9,0.3,0.975865416031316
0.5,0.95,0.3,1.00165908060506
0.5,1,0.3,1.02870953451906
0.55,0,0.3,0.7030302251376
0.55,0.05,0.3,0.712439742129693
0.55,0.1,0.3,0.722106277683697
0.55,0.15,0.3,0.732117903121112
0.55,0.2,0.3,0.742565325307358
0.55,0.25,0.3,0.753540657795573
0.55,0.3,0.3,0.765136143997854
0.55,0.35,0.3,0.777442848742244
0.55,0.4,0.3,0.790549335239423
0.55,0.45,0.3,0.804540344921595
0.55,0.5,0.3,0.819495497788996
0.55,0.55,0.3,0.835488030816994
0.55,0.6,0.3,0.852583591629032
0.55,0.65,0.3,0.870839104041257
0.55,0.7,0.3,0.890301721230931
0.55,0.75,0.3,0.911007881189751
0.55,0.8,0.3,0.932982477817764
0.55,0.85,0.3,0.956238159496043
0.55,0.9,0.3,0.980774765292428
0.55,0.95,0.3,1.00657890710939
0.55,1,0.3,1.03362370412247
0.6,0,0.3,0.705640998400885
0.6,0.05,0.3,0.715196440516185
0.6,0.1,0.3,0.725013565837647
0.6,0.15,0.3,0.735179264881272
0.6,0.2,0.3,0.745782995587054
0.6,0.25,0.3,0.756915565475727
0.6,0.3,0.3,0.768667866631934
0.6,0.35,0.3,0.781129579737031
0.6,0.4,0.3,0.79438786404116
0.6,0.45,0.3,0.808526050589553
0.6,0.5,0.3,0.823622356184235
0.6,0.55,0.3,0.839748635476686
0.6,0.6,0.3,0.85696918823955
0.6,0.65,0.3,0.875339638261285
0.6,0.7,0.3,0.894905899460032
0.6,0.75,0.3,0.915703243726729
0.6,0.8,0.3,0.93775548370535
0.6,0.85,0.3,0.961074282214231
0.6,0.9,0.3,0.985658598331999
0.6,0.95,0.3,1.01149427834948
0.6,1,0.3,1.03855379782893
0.65,0,0.3,0.707935776085567
0.65,0.05,0.3,0.717635334918118
0.65,0.1,0.3,0.727603811090849
0.65,0.15,0.3,0.737926839368204
0.65,0.2,0.3,0.748692533609035
0.65,0.25,0.3,0.759990280941698
0.65,0.3,0.3,0.771909489755406
0.65,0.35,0.3,0.784538307594649
0.65,0.4,0.3,0.797962325685849
0.65,0.45,0.3,0.81226328725099
0.65,0.5,0.3,0.827517816911457
0.65,0.55,0.3,0.843796188403037
0.65,0.6,0.3,0.861161147462742
0.65,0.65,0.3,0.879666806154394
0.65,0.7,0.3,0.899357624041063
0.65,0.75,0.3,0.920267490543343
0.65,0.8,0.3,0.942418921516538
0.65,0.85,0.3,0.965822381592024
0.65,0.9,0.3,0.990475742156936
0.65,0.95,0.3,1.01636388303307
0.65,1,0.3,1.04345844398198
0.7,0,0.3,0.709886527666033
0.7,0.05,0.3,0.719727586785713
0.7,0.1,0.3,0.729847340569695
0.7,0.15,0.3,0.740330097906697
0.7,0.2,0.3,0.751262538634099
0.7,0.25,0.3,0.762732520689743
0.7,0.3,0.3,0.774827842268071
0.7,0.35,0.3,0.787634974905491
0.7,0.4,0.3,0.801237784063365
0.7,0.45,0.3,0.815716254167019
0.7,0.5,0.3,0.83114523522524
0.7,0.55,0.3,0.847593228039177
0.7,0.6,0.3,0.865121224665832
0.7,0.65,0.3,0.883781620188235
0.7,0.7,0.3,0.90361721100381
0.7,0.75,0.3,0.924660293760117
0.7,0.8,0.3,0.946931877785563
0.7,0.85,0.3,0.970441022366391
0.7,0.9,0.3,0.995184308579344
0.7,0.95,0.3,1.02114545357747
0.7,1,0.3,1.04829507331649
0.75,0,0.3,0.711467620244538
0.75,0.05,0.3,0.721446732524858
0.75,0.1,0.3,0.731716815650476
0.75,0.15,0.3,0.742360787468404
0.75,0.2,0.3,0.753463809328896
0.75,0.25,0.3,0.765112107132059
0.75,0.3,0.3,0.777391748750706
0.75,0.35,0.3,0.790387393590113
0.75,0.4,0.3,0.804181030659056
0.75,0.45,0.3,0.818850721922406
0.75,0.5,0.3,0.834469367834591
0.75,0.55,0.3,0.851103511852547
0.75,0.6,0.3,0.868812200362091
0.75,0.65,0.3,0.887645913841671
0.75,0.7,0.3,0.907645584247565
0.75,0.75,0.3,0.928841712526396
0.75,0.8,0.3,0.95125359887938
0.75,0.85,0.3,0.974888696931079
0.75,0.9,0.3,0.999742101308887
0.75,0.95,0.3,1.02579617635614
0.75,1,0.3,1.0530203318008
0.8,0,0.3,0.712656101307563
0.8,0.05,0.3,0.722768973122233
0.8,0.1,0.3,0.733187528748108
0.8,0.15,0.3,0.743993234887758
0.8,0.2,0.3,0.755269655642469
0.8,0.25,0.3,0.767101288323535
0.8,0.3,0.3,0.779572357197073
0.8,0.35,0.3,0.792765580737172
0.8,0.4,0.3,0.80676092856361
0.8,0.45,0.3,0.821634384616108
0.8,0.5,0.3,0.837456733237293
0.8,0.55,0.3,0.854292384719362
0.8,0.6,0.3,0.872198256503613
0.8,0.65,0.3,0.891222725606345
0.8,0.7,0.3,0.911404667003627
0.8,0.75,0.3,0.932772591634678
0.8,0.8,0.3,0.955343896409251
0.8,0.85,0.3,0.979124237140458
0.8,0.9,0.3,1.00410703369351
0.8,0.95,0.3,1.03027311487536
0.8,1,0.3,1.05759050870457
0.85,0,0.3,0.713431962409733
0.85,0.05,0.3,0.7236734449498
0.85,0.1,0.3,0.734237681687024
0.85,0.15,0.3,0.745204633216493
0.85,0.2,0.3,0.756656193521953
0.85,0.25,0.3,0.768675041381205
0.85,0.3,0.3,0.781343451430634
0.85,0.35,0.3,0.79474208027158
0.85,0.4,0.3,0.808948743583149
0.85,0.45,0.3,0.824037200557901
0.85,0.5,0.3,0.840075962085582
0.85,0.55,0.3,0.857127138984613
0.85,0.6,0.3,0.875245346198388
0.85,0.65,0.3,0.894476678263136
0.85,0.7,0.3,0.914857770505894
0.85,0.75,0.3,0.936414959365625
0.85,0.8,0.3,0.95916355396064
0.85,0.85,0.3,0.983107229573581
0.85,0.9,0.3,1.00823755210805
0.85,0.95,0.3,1.03453364082244
0.85,1,0.3,1.06196197478143
0.9,0,0.3,0.713778380321305
0.9,0.05,0.3,0.724142468209938
0.9,0.1,0.3,0.734848642039044
0.9,0.15,0.3,0.745975306512794
0.9,0.2,0.3,0.757602618681877
0.9,0.25,0.3,0.769811355717157
0.9,0.3,0.3,0.782681744239132
0.9,0.35,0.3,0.796292266374384
0.9,0.4,0.3,0.810718458279344
0.9,0.45,0.3,0.826031717196334
0.9,0.5,0.3,0.84229813321078
0.9,0.55,0.3,0.859577361724338
0.9,0.6,0.3,0.877921552281255
0.9,0.65,0.3,0.897374348762004
0.9,0.7,0.3,0.9179699751103
0.9,0.75,0.3,0.939732419699557
0.9,0.8,0.3,0.962674730181352
0.9,0.85,0.3,0.986798429211622
0.9,0.9,0.3,1.01209305986125
0.9,0.95,0.3,1.03853586777094
0.9,1,0.3,1.06609162527987
0.95,0,0.3,0.713681932376308
0.95,0.05,0.3,0.724161769682287
0.95,0.1,0.3,0.735005173997099
0.95,0.15,0.3,0.746288949550252
0.95,0.2,0.3,0.758091455811798
0.95,0.25,0.3,0.770491492369463
0.95,0.3,0.3,0.783567147406264
0.95,0.35,0.3,0.797394624737724
0.95,0.4,0.3,0.812047064905632
0.95,0.45,0.3,0.827593376135884
0.95,0.5,0.3,0.844097091046895
0.95,0.55,0.3,0.86161526483041
0.95,0.6,0.3,0.88019743023951
0.95,0.65,0.3,0.89988462408876
0.95,0.7,0.3,0.920708499121692
0.95,0.75,0.3,0.942690534044023
0.95,0.8,0.3,0.965841353263689
0.95,0.85,0.3,0.990160166448636
0.95,0.9,0.3,1.01563433642851
0.95,0.95,0.3,1.04223908225091
0.95,1,0.3,1.06993732238603
1,0,0.3,0.713132783003819
1,0.05,0.3,0.723720676668837
1,0.1,0.3,0.73469564060422
1,0.15,0.3,0.7461328391632
1,0.2,0.3,0.758108779843174
1,0.25,0.3,0.770700215948769
1,0.3,0.3,0.783983015044488
1,0.35,0.3,0.798031007932328
1,0.4,0.3,0.812914833400062
1,0.45,0.3,0.828700794272369
1,0.5,0.3,0.845449740354913
1,0.55,0.3,0.863215993689398
1,0.6,0.3,0.882046331129762
1,0.65,0.3,0.901979038618966
1,0.7,0.3,0.923043050695658
1,0.75,0.3,0.945257187701448
1,0.8,0.3,0.968629501911796
1,0.85,0.3,0.993156742396668
1,0.9,0.3,1.01882394684369
1,0.95,0.3,1.04560416688647
1,1,0.3,1.0734583316805
0,0,0.35,0.66275291272142
0,0.05,0.35,0.670836802067147
0,0.1,0.35,0.679247734491345
0,0.15,0.35,0.688079118987947
0,0.2,0.35,0.697426699846024
0,0.25,0.35,0.707387294512917
0,0.3,0.35,0.718057485445532
0,0.35,0.35,0.729532282577584
0,0.4,0.35,0.741903773694919
0,0.45,0.35,0.755259780417295
0,0.5,0.35,0.76968253764564
0,0.55,0.35,0.785247414218323
0,0.6,0.35,0.802021692151432
0,0.65,0.35,0.820063421205892
0,0.7,0.35,0.839420364639626
0,0.75,0.35,0.860129050883604
0,0.8,0.35,0.882213944536223
0,0.85,0.35,0.905686748524791
0,0.9,0.35,0.930545847558354
0,0.95,0.35,0.956775901125401
0,1,0.35,0.984347592286913
0.05,0,0.35,0.666754267710975
0.05,0.05,0.35,0.674965409223508
0.05,0.1,0.35,0.683482784417312
0.05,0.15,0.35,0.692399679211765
0.05,0.2,0.35,0.701811860905072
0.05,0.25,0.35,0.711816314126243
0.05,0.3,0.35,0.722509929424196
0.05,0.35,0.35,0.733988161168459
0.05,0.4,0.35,0.746343672113672
0.05,0.45,0.35,0.759664982403724
0.05,0.5,0.35,0.774035140956347
0.05,0.55,0.35,0.78953043708096
0.05,0.6,0.35,0.806219169807908
0.05,0.65,0.35,0.824160491797092
0.05,0.7,0.35,0.843403343808679
0.05,0.75,0.35,0.86398549460903
0.05,0.8,0.35,0.885932699843171
0.05,0.85,0.35,0.909257991859694
0.05,0.9,0.35,0.933961110754059
0.05,0.95,0.35,0.960028085015769
0.05,1,0.35,0.987430968168373
0.1,0,0.35,0.670805502927028
0.1,0.05,0.35,0.679146871465282
0.1,0.1,0.35,0.687775437332012
0.1,0.15,0.35,0.696784256959934
0.1,0.2,0.35,0.706268997816001
0.1,0.25,0.35,0.716326673695524
0.1,0.3,0.35,0.727054331473558
0.1,0.35,0.35,0.738547706018399
0.1,0.4,0.35,0.75089986065969
0.1,0.45,0.35,0.764199831041556
0.1,0.5,0.35,0.778531290371423
0.1,0.55,0.35,0.793971253988123
0.1,0.6,0.35,0.810588840821329
0.1,0.65,0.35,0.828444108700911
0.1,0.7,0.35,0.847586979605087
0.1,0.75,0.35,0.86805626982589
0.1,0.8,0.35,0.88987883869864
0.1,0.85,0.35,0.913068867994259
0.1,0.9,0.35,0.937627282358979
0.1,0.95,0.35,0.963541319301687
0.1,1,0.35,0.990784255232275
0.15,0,0.35,0.67487227811326
0.15,0.05,0.35,0.683346580304392
0.15,0.1,0.35,0.692090966617305
0.15,0.15,0.35,0.701198159229666
0.15,0.2,0.35,0.71076360363539
0.15,0.25,0.35,0.720884204525324
0.15,0.3,0.35,0.731657012126239
0.15,0.35,0.35,0.74317787571194
0.15,0.4,0.35,0.755540081704471
0.15,0.45,0.35,0.768832994230213
0.15,0.5,0.35,0.783140716183898
0.15,0.55,0.35,0.79854078878022
0.15,0.6,0.35,0.815102947227463
0.15,0.65,0.35,0.832887949550572
0.15,0.7,0.35,0.851946494731455
0.15,0.75,0.35,0.872318245230123
0.15,0.8,0.35,0.894030967615198
0.15,0.85,0.35,0.917099803502727
0.15,0.9,0.35,0.941526681272184
0.15,0.95,0.35,0.967299877163289
0.15,1,0.35,0.994393732344453
0.2,0,0.35,0.678919393596932
0.2,0.05,0.35,0.687529009934811
0.2,0.1,0.35,0.696393658551888
0.2,0.15,0.35,0.705605624626192
0.2,0.2,0.35,0.715260010716368
0.2,0.25,0.35,0.725453474460797
0.2,0.3,0.35,0.73628291592117
0.2,0.35,0.35,0.747844131279199
0.2,0.4,0.35,0.760230450309639
0.2,0.45,0.35,0.773531375506782
0.2,0.5,0.35,0.787831240941178
0.2,0.55,0.35,0.803207908856469
0.2,0.6,0.35,0.819731521676336
0.2,0.65,0.35,0.837463326498171
0.2,0.7,0.35,0.856454588289996
0.2,0.75,0.35,0.876745606912199
0.2,0.8,0.35,0.898364851757425
0.2,0.85,0.35,0.921328226271119
0.2,0.9,0.35,0.945638472894918
0.2,0.95,0.35,0.971284727105787
0.2,1,0.35,0.998242227219056
0.25,0,0.35,0.682911051615368
0.25,0.05,0.35,0.691657979374232
0.25,0.1,0.35,0.700647074076319
0.25,0.15,0.35,0.709970083549042
0.25,0.2,0.35,0.71972164810531
0.25,0.25,0.35,0.729998041280187
0.25,0.3,0.35,0.740895859584801
0.25,0.35,0.35,0.752510677972244
0.25,0.4,0.35,0.764935688423425
0.25,0.45,0.35,0.778260339520575
0.25,0.5,0.35,0.792568995089387
0.25,0.55,0.35,0.807939629921425
0.25,0.6,0.35,0.824442580264322
0.25,0.65,0.35,0.842139366172394
0.25,0.7,0.35,0.86108160196314
0.25,0.75,0.35,0.881310009930236
0.25,0.8,0.35,0.902853551144251
0.25,0.85,0.35,0.925728685645215
0.25,0.9,0.35,0.949938772617192
0.25,0.95,0.35,0.975473619262563
0.25,1,0.35,1.00230918510325
0.3,0,0.35,0.686811134202021
0.3,0.05,0.35,0.69569693180576
0.3,0.1,0.35,0.704814328505127
0.3,0.15,0.35,0.714254437162727
0.3,0.2,0.35,0.724111318650746
0.3,0.25,0.35,0.734480726816021
0.3,0.3,0.35,0.745458802038873
0.3,0.35,0.35,0.75714073004328
0.3,0.4,0.35,0.76961938332848
0.3,0.45,0.35,0.782983963071065
0.3,0.5,0.35,0.797318659548257
0.3,0.55,0.35,0.812701349081995
0.3,0.6,0.35,0.829202345176061
0.3,0.65,0.35,0.846883220935372
0.3,0.7,0.35,0.865795719011221
0.3,0.75,0.35,0.885980764226578
0.3,0.8,0.35,0.907467592728513
0.3,0.85,0.35,0.930273009982717
0.3,0.9,0.35,0.954400788223286
0.3,0.95,0.35,0.979841212107165
0.3,1,0.35,1.00657077932396
0.35,0,0.35,0.690583495280824
0.35,0.05,0.35,0.699609228774268
0.35,0.1,0.35,0.70885838683849
0.35,0.15,0.35,0.71842135282579
0.35,0.2,0.35,0.728391493529519
0.35,0.25,0.35,0.738863909551488
0.35,0.3,0.35,0.749934134039241
0.35,0.35,0.35,0.76169679639607
0.35,0.4,0.35,0.774244268288005
0.35,0.45,0.35,0.787665309742597
0.35,0.5,0.35,0.80204373335251
0.35,0.55,0.35,0.817457104536705
0.35,0.6,0.35,0.833975495498028
0.35,0.65,0.35,0.851660309933625
0.35,0.7,0.35,0.870563194713743
0.35,0.75,0.35,0.890725053664558
0.35,0.8,0.35,0.912175177284628
0.35,0.85,0.35,0.93493050069937
0.35,0.9,0.35,0.958995000469646
0.35,0.95,0.35,0.984359238997929
0.35,1,0.35,1.01100006330195
0.4,0,0.35,0.69419226433492
0.4,0.05,0.35,0.703358456586348
0.4,0.1,0.35,0.712742372032172
0.4,0.15,0.35,0.722433573340329
0.4,0.2,0.35,0.732524621573948
0.4,0.25,0.35,0.743109833108765
0.4,0.3,0.35,0.754283984896479
0.4,0.35,0.35,0.766140984614556
0.4,0.4,0.35,0.778772522954019
0.4,0.45,0.35,0.79226672577649
0.4,0.5,0.35,0.806706824081421
0.4,0.55,0.35,0.822169859676042
0.4,0.6,0.35,0.838725444124368
0.4,0.65,0.35,0.856434587971212
0.4,0.7,0.35,0.875348616407753
0.4,0.75,0.35,0.895508186463776
0.4,0.8,0.35,0.916942419513067
0.4,0.85,0.35,0.939668161368861
0.4,0.9,0.35,0.96368938054501
0.4,0.95,0.35,0.988996713420183
0.4,1,0.35,1.01556716305156
0.45,0,0.35,0.697602158751029
0.45,0.05,0.35,0.70690874199649
0.45,0.1,0.35,0.716429883289341
0.45,0.15,0.35,0.72625423709015
0.45,0.2,0.35,0.736473450475576
0.45,0.25,0.35,0.747180927719019
0.45,0.3,0.35,0.758470543405072
0.45,0.35,0.35,0.770435320529391
0.45,0.4,0.35,0.783166090751838
0.45,0.45,0.35,0.796750154448564
0.45,0.5,0.35,0.811269958411363
0.45,0.55,0.35,0.826801809001286
0.45,0.6,0.35,0.84341463824622
0.45,0.65,0.35,0.861168839794648
0.45,0.7,0.35,0.880115190812167
0.45,0.75,0.35,0.900293874833456
0.45,0.8,0.35,0.921733619288507
0.45,0.85,0.35,0.944450959913657
0.45,0.9,0.35,0.968449642581352
0.45,0.95,0.35,0.993720171229985
0.45,1,0.35,1.0202395086143
0.5,0,0.35,0.700778801705174
0.5,0.05,0.35,0.710225074019054
0.5,0.1,0.35,0.719885321197997
0.5,0.15,0.35,0.729847205878987
0.5,0.2,0.35,0.740201356672533
0.5,0.25,0.35,0.751040141491804
0.5,0.3,0.35,0.762456389806762
0.5,0.35,0.35,0.774542080175156
0.5,0.4,0.35,0.787387010117659
0.5,0.45,0.35,0.801077465870567
0.5,0.5,0.35,0.815694909760244
0.5,0.55,0.35,0.831314702890116
0.5,0.6,0.35,0.848004880522315
0.5,0.65,0.35,0.865824996955685
0.5,0.7,0.35,0.884825055883728
0.5,0.75,0.35,0.90504454114252
0.5,0.8,0.35,0.926511561472343
0.5,0.85,0.35,0.949242121424608
0.5,0.9,0.35,0.973239528859371
0.5,0.95,0.35,0.998493947657768
0.5,1,0.35,1.02498210230572
0.55,0,0.35,0.703689042264007
0.55,0.05,0.35,0.71327362850504
0.55,0.1,0.35,0.72307421632424
0.55,0.15,0.35,0.733177397053528
0.55,0.2,0.35,0.743672680494247
0.55,0.25,0.35,0.754651278045476
0.55,0.3,0.35,0.766204835350739
0.55,0.35,0.35,0.778424130707624
0.55,0.4,0.35,0.791397756180648
0.55,0.45,0.35,0.80521079883052
0.55,0.5,0.35,0.819943539667425
0.55,0.55,0.35,0.835670187889168
0.55,0.6,0.35,0.852457667650374
0.55,0.65,0.35,0.870364474029618
0.55,0.7,0.35,0.889439614048645
0.55,0.75,0.35,0.909721647527552
0.55,0.8,0.35,0.931237841280411
0.55,0.85,0.35,0.95400344866825
0.55,0.9,0.35,0.978021124857823
0.55,0.95,0.35,1.00328048631495
0.55,1,0.35,1.02975782111311
0.6,0,0.35,0.706301274217044
0.6,0.05,0.35,0.716022091954206
